item_id	status	successor_location	evidence	rationale
api:engine-rs/crates/services/svc-mesh-import/src/lib.rs:31:MeshImportError	adapted	rust/crates/voxel-convert/src/import.rs rust/crates/voxel-convert/src/source.rs	rust/crates/voxel-convert/tests/conversion.rs rust/crates/voxel-convert/tests/conversion_authority.rs	Item MeshImportError is explicitly adapted. Embedded GLB parsing, non-finite/index/topology rejection, source SHA-256, 64 MiB/2M-vertex/6M-index cumulative limits, groups, material slots, bounds, provenance, and strict request decoding remain; conversion continues to reject ambiguous transformed or multiply-instanced scene shapes rather than silently discard them.
api:engine-rs/crates/services/svc-mesh-import/src/lib.rs:37:ImportedMeshSource	adapted	rust/crates/voxel-convert/src/import.rs rust/crates/voxel-convert/src/source.rs	rust/crates/voxel-convert/tests/conversion.rs rust/crates/voxel-convert/tests/conversion_authority.rs	Item ImportedMeshSource is explicitly adapted. Embedded GLB parsing, non-finite/index/topology rejection, source SHA-256, 64 MiB/2M-vertex/6M-index cumulative limits, groups, material slots, bounds, provenance, and strict request decoding remain; conversion continues to reject ambiguous transformed or multiply-instanced scene shapes rather than silently discard them.
api:engine-rs/crates/services/svc-mesh-import/src/lib.rs:42:source_sha256	adapted	rust/crates/voxel-convert/src/import.rs rust/crates/voxel-convert/src/source.rs	rust/crates/voxel-convert/tests/conversion.rs rust/crates/voxel-convert/tests/conversion_authority.rs	Item source_sha256 is explicitly adapted. Embedded GLB parsing, non-finite/index/topology rejection, source SHA-256, 64 MiB/2M-vertex/6M-index cumulative limits, groups, material slots, bounds, provenance, and strict request decoding remain; conversion continues to reject ambiguous transformed or multiply-instanced scene shapes rather than silently discard them.
api:engine-rs/crates/services/svc-mesh-import/src/lib.rs:46:import_static_mesh	adapted	rust/crates/voxel-convert/src/import.rs rust/crates/voxel-convert/src/source.rs	rust/crates/voxel-convert/tests/conversion.rs rust/crates/voxel-convert/tests/conversion_authority.rs	Item import_static_mesh is explicitly adapted. Embedded GLB parsing, non-finite/index/topology rejection, source SHA-256, 64 MiB/2M-vertex/6M-index cumulative limits, groups, material slots, bounds, provenance, and strict request decoding remain; conversion continues to reject ambiguous transformed or multiply-instanced scene shapes rather than silently discard them.
api:engine-rs/crates/services/svc-mesh-import/src/lib.rs:55:preflight_import_request	adapted	rust/crates/voxel-convert/src/import.rs rust/crates/voxel-convert/src/source.rs	rust/crates/voxel-convert/tests/conversion.rs rust/crates/voxel-convert/tests/conversion_authority.rs	Item preflight_import_request is explicitly adapted. Embedded GLB parsing, non-finite/index/topology rejection, source SHA-256, 64 MiB/2M-vertex/6M-index cumulative limits, groups, material slots, bounds, provenance, and strict request decoding remain; conversion continues to reject ambiguous transformed or multiply-instanced scene shapes rather than silently discard them.
test:engine-rs/crates/services/svc-mesh-import/src/lib.rs:imports_nontrivial_embedded_glb_with_canonical_metadata	adapted	rust/crates/voxel-convert/src/import.rs rust/crates/voxel-convert/src/source.rs	rust/crates/voxel-convert/tests/conversion.rs rust/crates/voxel-convert/tests/conversion_authority.rs	Item imports_nontrivial_embedded_glb_with_canonical_metadata is explicitly adapted. Embedded GLB parsing, non-finite/index/topology rejection, source SHA-256, 64 MiB/2M-vertex/6M-index cumulative limits, groups, material slots, bounds, provenance, and strict request decoding remain; conversion continues to reject ambiguous transformed or multiply-instanced scene shapes rather than silently discard them.
test:engine-rs/crates/services/svc-mesh-import/src/lib.rs:rejects_empty_and_malformed_sources_without_geometry	adapted	rust/crates/voxel-convert/src/import.rs rust/crates/voxel-convert/src/source.rs	rust/crates/voxel-convert/tests/conversion.rs rust/crates/voxel-convert/tests/conversion_authority.rs	Item rejects_empty_and_malformed_sources_without_geometry is explicitly adapted. Embedded GLB parsing, non-finite/index/topology rejection, source SHA-256, 64 MiB/2M-vertex/6M-index cumulative limits, groups, material slots, bounds, provenance, and strict request decoding remain; conversion continues to reject ambiguous transformed or multiply-instanced scene shapes rather than silently discard them.
test:engine-rs/crates/services/svc-mesh-import/src/lib.rs:import_preflight_enforces_exact_source_and_string_limits	adapted	rust/crates/voxel-convert/src/import.rs rust/crates/voxel-convert/src/source.rs	rust/crates/voxel-convert/tests/conversion.rs rust/crates/voxel-convert/tests/conversion_authority.rs	Item import_preflight_enforces_exact_source_and_string_limits is explicitly adapted. Embedded GLB parsing, non-finite/index/topology rejection, source SHA-256, 64 MiB/2M-vertex/6M-index cumulative limits, groups, material slots, bounds, provenance, and strict request decoding remain; conversion continues to reject ambiguous transformed or multiply-instanced scene shapes rather than silently discard them.
test:engine-rs/crates/services/svc-mesh-import/src/lib.rs:cumulative_geometry_limits_reject_before_collection	adapted	rust/crates/voxel-convert/src/import.rs rust/crates/voxel-convert/src/source.rs	rust/crates/voxel-convert/tests/conversion.rs rust/crates/voxel-convert/tests/conversion_authority.rs	Item cumulative_geometry_limits_reject_before_collection is explicitly adapted. Embedded GLB parsing, non-finite/index/topology rejection, source SHA-256, 64 MiB/2M-vertex/6M-index cumulative limits, groups, material slots, bounds, provenance, and strict request decoding remain; conversion continues to reject ambiguous transformed or multiply-instanced scene shapes rather than silently discard them.
api:engine-rs/crates/services/svc-physics/src/lib.rs:33:PhysicsStep	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item PhysicsStep is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:43:new	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item new is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:54:ticks	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item ticks is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:58:seconds_per_tick	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item seconds_per_tick is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:63:elapsed_seconds	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item elapsed_seconds is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:70:PhysicsWorld	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item PhysicsWorld is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:97:CollisionMode	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item CollisionMode is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:107:KinematicBody	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item KinematicBody is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:116:stationary	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item stationary is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:126:with_velocity	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item with_velocity is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:131:with_acceleration	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item with_acceleration is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:136:with_gravity_scale	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item with_gravity_scale is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:141:requiring_collision_query	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item requiring_collision_query is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:149:IntegrationResult	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item IntegrationResult is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:159:PhysicsError	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item PhysicsError is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:170:category	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item category is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:179:code	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item code is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-physics/src/lib.rs:211:integrate_kinematic	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item integrate_kinematic is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
test:engine-rs/crates/services/svc-physics/src/lib.rs:integrates_velocity_and_acceleration_deterministically	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item integrates_velocity_and_acceleration_deterministically is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
test:engine-rs/crates/services/svc-physics/src/lib.rs:applies_world_gravity_through_body_scale	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item applies_world_gravity_through_body_scale is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
test:engine-rs/crates/services/svc-physics/src/lib.rs:zero_tick_step_is_a_valid_no_motion_result	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item zero_tick_step_is_a_valid_no_motion_result is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
test:engine-rs/crates/services/svc-physics/src/lib.rs:invalid_step_is_rejected	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item invalid_step_is_rejected is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
test:engine-rs/crates/services/svc-physics/src/lib.rs:collision_required_movement_fails_closed	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item collision_required_movement_fails_closed is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
test:engine-rs/crates/services/svc-physics/src/lib.rs:non_finite_inputs_are_rejected	adapted	rust/crates/engine-spatial/src/physics.rs	rust/crates/engine-spatial/tests/mechanics.rs	Item non_finite_inputs_are_rejected is explicitly adapted. Tick-derived fixed steps, semi-implicit velocity and position integration, acceleration, gravity scale, zero steps, finite checks, query-required refusal, and sanctioned voxel collision queries remain as direct APIs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:19:ArtifactClass	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item ArtifactClass is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:30:tag	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item tag is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:39:from_tag	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item from_tag is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:52:is_load_required	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item is_load_required is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:60:ArtifactRole	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item ArtifactRole is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:103:tag	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item tag is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:126:from_tag	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item from_tag is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:152:is_known_runtime_role	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item is_known_runtime_role is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:168:ArtifactEntry	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item ArtifactEntry is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:180:durable	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item durable is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:190:generated	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item generated is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/artifact.rs:200:cache	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item cache is explicitly adapted. Durable, generated, and cache classes plus cohesive successor roles and exact artifact metadata remain without runtime-role catalogs.
api:engine-rs/crates/services/svc-serialization/src/hash.rs:12:BundleHash	adapted	rust/crates/content-store/src/hash.rs	rust/crates/content-store/tests/content_store.rs	Item BundleHash is explicitly adapted. Ordinary SHA-256 content identity replaces the donor proof-oriented short bundle hash.
api:engine-rs/crates/services/svc-serialization/src/hash.rs:16:of	adapted	rust/crates/content-store/src/hash.rs	rust/crates/content-store/tests/content_store.rs	Item of is explicitly adapted. Ordinary SHA-256 content identity replaces the donor proof-oriented short bundle hash.
api:engine-rs/crates/services/svc-serialization/src/hash.rs:26:of_str	adapted	rust/crates/content-store/src/hash.rs	rust/crates/content-store/tests/content_store.rs	Item of_str is explicitly adapted. Ordinary SHA-256 content identity replaces the donor proof-oriented short bundle hash.
api:engine-rs/crates/services/svc-serialization/src/hash.rs:31:to_hex	adapted	rust/crates/content-store/src/hash.rs	rust/crates/content-store/tests/content_store.rs	Item to_hex is explicitly adapted. Ordinary SHA-256 content identity replaces the donor proof-oriented short bundle hash.
api:engine-rs/crates/services/svc-serialization/src/hash.rs:36:parse_hex	adapted	rust/crates/content-store/src/hash.rs	rust/crates/content-store/tests/content_store.rs	Item parse_hex is explicitly adapted. Ordinary SHA-256 content identity replaces the donor proof-oriented short bundle hash.
test:engine-rs/crates/services/svc-serialization/src/hash.rs:hash_is_deterministic_and_hex_round_trips	adapted	rust/crates/content-store/src/hash.rs	rust/crates/content-store/tests/content_store.rs	Item hash_is_deterministic_and_hex_round_trips is explicitly adapted. Ordinary SHA-256 content identity replaces the donor proof-oriented short bundle hash.
test:engine-rs/crates/services/svc-serialization/src/hash.rs:different_bytes_hash_differently	adapted	rust/crates/content-store/src/hash.rs	rust/crates/content-store/tests/content_store.rs	Item different_bytes_hash_differently is explicitly adapted. Ordinary SHA-256 content identity replaces the donor proof-oriented short bundle hash.
test:engine-rs/crates/services/svc-serialization/src/hash.rs:parse_hex_rejects_malformed	adapted	rust/crates/content-store/src/hash.rs	rust/crates/content-store/tests/content_store.rs	Item parse_hex_rejects_malformed is explicitly adapted. Ordinary SHA-256 content identity replaces the donor proof-oriented short bundle hash.
api:engine-rs/crates/services/svc-serialization/src/json.rs:22:encode	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item encode is explicitly adapted. Handwritten ProjectBundle JSON is replaced by strict owner-local serde with nested unknown and trailing-input rejection.
api:engine-rs/crates/services/svc-serialization/src/json.rs:148:ManifestDecodeError	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item ManifestDecodeError is explicitly adapted. Handwritten ProjectBundle JSON is replaced by strict owner-local serde with nested unknown and trailing-input rejection.
api:engine-rs/crates/services/svc-serialization/src/json.rs:193:decode	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item decode is explicitly adapted. Handwritten ProjectBundle JSON is replaced by strict owner-local serde with nested unknown and trailing-input rejection.
api:engine-rs/crates/services/svc-serialization/src/lib.rs:36:artifact	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item artifact is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
api:engine-rs/crates/services/svc-serialization/src/lib.rs:37:hash	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item hash is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
api:engine-rs/crates/services/svc-serialization/src/lib.rs:38:json	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item json is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
api:engine-rs/crates/services/svc-serialization/src/lib.rs:39:load_plan	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item load_plan is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
api:engine-rs/crates/services/svc-serialization/src/lib.rs:40:manifest	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item manifest is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
api:engine-rs/crates/services/svc-serialization/src/lib.rs:41:prefab	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item prefab is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
api:engine-rs/crates/services/svc-serialization/src/lib.rs:42:prefab_json	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item prefab_json is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
api:engine-rs/crates/services/svc-serialization/src/lib.rs:43:save_plan	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item save_plan is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
api:engine-rs/crates/services/svc-serialization/src/lib.rs:44:source_batch	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item source_batch is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
api:engine-rs/crates/services/svc-serialization/src/lib.rs:45:write_set	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item write_set is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:minimal_manifest_validates	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item minimal_manifest_validates is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:newer_schema_fails_closed	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item newer_schema_fails_closed is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:newer_protocol_fails_closed	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item newer_protocol_fails_closed is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:duplicate_artifact_path_is_rejected	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item duplicate_artifact_path_is_rejected is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:prefab_registry_is_a_single_durable_bundle_artifact	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item prefab_registry_is_a_single_durable_bundle_artifact is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:durable_artifact_must_be_hashed	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item durable_artifact_must_be_hashed is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:missing_scene_artifact_is_rejected	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item missing_scene_artifact_is_rejected is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:cache_removal_preserves_durable_load_set	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item cache_removal_preserves_durable_load_set is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:durable_hash_changes_when_durable_content_changes	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item durable_hash_changes_when_durable_content_changes is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:manifest_json_round_trips_through_decode_encode	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item manifest_json_round_trips_through_decode_encode is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:generator_free_multi_scene_voxel_closure_is_canonical	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item generator_free_multi_scene_voxel_closure_is_canonical is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:v2_generation_provenance_is_inspectable_but_not_a_runtime_step	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item v2_generation_provenance_is_inspectable_but_not_a_runtime_step is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:manifest_scene_table_and_paths_fail_closed	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item manifest_scene_table_and_paths_fail_closed is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:durable_hash_covers_path_role_and_scene_linkage	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item durable_hash_covers_path_role_and_scene_linkage is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:strict_decode_rejects_v1_unknown_fields_and_future_schemas	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item strict_decode_rejects_v1_unknown_fields_and_future_schemas is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:decode_rejects_unknown_class	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item decode_rejects_unknown_class is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:decode_rejects_u32_wraparound_before_manifest_interpretation	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item decode_rejects_u32_wraparound_before_manifest_interpretation is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
