item_id	kind	donor_path	status	capability	successor_evidence	rationale
api:ts/packages/renderer-host/src/inspection-surface.ts:63:type_AshaRendererInspectionSurfaceStatus	api	ts/packages/renderer-host/src/inspection-surface.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaRendererInspectionSurfaceStatus is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/inspection-surface.ts:65:type_AshaRendererInspectionCameraChange	api	ts/packages/renderer-host/src/inspection-surface.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaRendererInspectionCameraChange is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/inspection-surface.ts:73:interface_AshaRendererInspectionSurfaceReadout	api	ts/packages/renderer-host/src/inspection-surface.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererInspectionSurfaceReadout is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/inspection-surface.ts:97:interface_AshaRendererInspectionSurface	api	ts/packages/renderer-host/src/inspection-surface.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererInspectionSurface is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/inspection-surface.ts:165:function_mountAshaRendererInspectionSurface	api	ts/packages/renderer-host/src/inspection-surface.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api function:mountAshaRendererInspectionSurface is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/inspection-surface.ts:196:function_createAshaRendererInspectionSurfaceWithViewport	api	ts/packages/renderer-host/src/inspection-surface.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api function:createAshaRendererInspectionSurfaceWithViewport is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/particle-host.test.ts:115:particle_host_realizes_deterministic_bursts_and_expires_disposable_billboards	test	ts/packages/renderer-host/src/particle-host.test.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor test particle host realizes deterministic bursts and expires disposable billboards is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/particle-host.test.ts:150:a_missing_entity_anchor_diagnoses_without_consuming_the_burst_signal	test	ts/packages/renderer-host/src/particle-host.test.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor test a missing entity anchor diagnoses without consuming the burst signal is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/particle-host.test.ts:189:missing_particle_resources_fail_locally_without_consuming_the_burst	test	ts/packages/renderer-host/src/particle-host.test.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor test missing particle resources fail locally without consuming the burst is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/particle-host.test.ts:213:particle_host_accepts_a_manifest-native_FNV_content_hash	test	ts/packages/renderer-host/src/particle-host.test.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor test particle host accepts a manifest-native FNV content hash is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/particle-host.test.ts:235:retained_emitter_create_update_destroy_owns_continuous_simulation_and_cleanup	test	ts/packages/renderer-host/src/particle-host.test.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor test retained emitter create update destroy owns continuous simulation and cleanup is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/particle-host.test.ts:289:missing_anchor_budgets_and_unavailable_host_degrade_independently_after_scene	test	ts/packages/renderer-host/src/particle-host.test.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor test missing anchor budgets and unavailable host degrade independently after scene is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:20:interface_AshaParticleResource	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaParticleResource is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:25:type_AshaParticleResourceResolver	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaParticleResourceResolver is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:29:type_AshaParticleEntityPositionResolver	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaParticleEntityPositionResolver is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:31:interface_AshaParticleBillboard	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaParticleBillboard is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:41:interface_AshaParticleBillboardSink	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaParticleBillboardSink is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:47:interface_AshaParticleHostOptions	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaParticleHostOptions is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:55:interface_AshaParticleFrameReceipt	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaParticleFrameReceipt is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:83:class_AshaParticleHost	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api class:AshaParticleHost is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:99:method_AshaParticleHost.constructor	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaParticleHost.constructor is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:107:method_AshaParticleHost.applyPresentation	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaParticleHost.applyPresentation is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:125:method_AshaParticleHost.advance	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaParticleHost.advance is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:167:method_AshaParticleHost.readout	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaParticleHost.readout is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:178:method_AshaParticleHost.cleanup	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaParticleHost.cleanup is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/particle-host.ts:187:method_AshaParticleHost.dispose	api	ts/packages/renderer-host/src/particle-host.ts	adapted	particle-host	render/packages/renderer-host/src/particle-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaParticleHost.dispose is explicitly adapted under particle-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/resource-content-hash.ts:1:function_rendererResourceContentHash	api	ts/packages/renderer-host/src/resource-content-hash.ts	adapted	three-resources	render/packages/renderer-three/src/animated-mesh.ts render/packages/renderer-three/src/renderer.test.ts	Exact donor api function:rendererResourceContentHash is explicitly adapted under three-resources. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/stored-editor-camera.test.ts:5:stored_editor_camera_resolver_owns_canonical_axis-aligned_pose_and_basis_semantics	test	ts/packages/renderer-host/src/stored-editor-camera.test.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor test stored editor camera resolver owns canonical axis-aligned pose and basis semantics is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/stored-editor-camera.test.ts:28:stored_editor_camera_resolver_deterministically_normalizes_a_non-axis-aligned_look-at_input	test	ts/packages/renderer-host/src/stored-editor-camera.test.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor test stored editor camera resolver deterministically normalizes a non-axis-aligned look-at input is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/stored-editor-camera.test.ts:46:stored_editor_camera_resolver_rejects_malformed_inputs_without_returning_partial_camera_state	test	ts/packages/renderer-host/src/stored-editor-camera.test.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor test stored editor camera resolver rejects malformed inputs without returning partial camera state is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/stored-editor-camera.ts:6:type_AshaStoredEditorCameraDiagnosticCode	api	ts/packages/renderer-host/src/stored-editor-camera.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaStoredEditorCameraDiagnosticCode is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/stored-editor-camera.ts:12:interface_AshaStoredEditorCameraDiagnostic	api	ts/packages/renderer-host/src/stored-editor-camera.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaStoredEditorCameraDiagnostic is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/stored-editor-camera.ts:17:interface_AshaStoredEditorCameraInput	api	ts/packages/renderer-host/src/stored-editor-camera.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaStoredEditorCameraInput is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/stored-editor-camera.ts:24:type_AshaStoredEditorCameraResolution	api	ts/packages/renderer-host/src/stored-editor-camera.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaStoredEditorCameraResolution is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/stored-editor-camera.ts:74:function_resolveAshaStoredEditorCamera	api	ts/packages/renderer-host/src/stored-editor-camera.ts	adapted	inspection-camera	render/packages/renderer-host/src/inspection-surface.test.ts render/packages/renderer-host/src/camera-transition.test.ts render/packages/renderer-host/src/stored-editor-camera.test.ts render/browser/renderer.browser.spec.ts	Exact donor api function:resolveAshaStoredEditorCamera is explicitly adapted under inspection-camera. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:43:const_ASHA_RENDERER_HOST_COMPATIBILITY_VERSION	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api const:ASHA_RENDERER_HOST_COMPATIBILITY_VERSION is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:45:type_AshaRendererBackendFamily	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaRendererBackendFamily is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:47:interface_AshaRendererBackendDiagnostics	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererBackendDiagnostics is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:53:interface_AshaRendererSurfaceOptions	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfaceOptions is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:63:interface_AshaRendererAnimatedMeshSurfaceOptions	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererAnimatedMeshSurfaceOptions is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:68:interface_AshaRendererSurfaceControlsOptions	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfaceControlsOptions is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:86:interface_AshaRendererSurfaceCameraPose	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfaceCameraPose is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:92:type_AshaRendererSurfaceCameraBasis	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaRendererSurfaceCameraBasis is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:94:interface_AshaRendererSurfaceMovementAuthorityInput	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfaceMovementAuthorityInput is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:106:interface_AshaRendererSurfaceMovementAuthorityResult	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfaceMovementAuthorityResult is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:114:type_AshaRendererSurfaceMovementAuthority	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaRendererSurfaceMovementAuthority is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:118:interface_AshaRendererSurfaceMovementState	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfaceMovementState is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:125:type_AshaRendererSurfaceVec3	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaRendererSurfaceVec3 is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:127:interface_AshaRendererSurfaceWorldProjection	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfaceWorldProjection is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:136:type_AshaRendererSurfacePickRay	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaRendererSurfacePickRay is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:148:interface_AshaRendererSurfacePickFilter	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfacePickFilter is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:155:interface_AshaRendererSurfacePickRequest	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfacePickRequest is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:161:type_AshaRendererSurfacePickDiagnosticCode	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaRendererSurfacePickDiagnosticCode is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:167:interface_AshaRendererSurfacePickDiagnostic	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfacePickDiagnostic is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:173:interface_AshaRendererSurfacePickHint	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfacePickHint is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:188:interface_AshaRendererSurfacePickReceipt	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfacePickReceipt is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:194:interface_AshaRendererGeneratedTunnelRoomTarget	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererGeneratedTunnelRoomTarget is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:200:type_AshaRendererGeneratedTunnelMaterialPalette	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaRendererGeneratedTunnelMaterialPalette is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:202:type_AshaRendererGeneratedTunnelReadout	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api type:AshaRendererGeneratedTunnelReadout is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:204:interface_AshaRendererGeneratedTunnelRoomSurfaceInput	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererGeneratedTunnelRoomSurfaceInput is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:210:interface_AshaRendererSurfaceProjectionReceipt	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurfaceProjectionReceipt is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:215:interface_AshaRendererSurface	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaRendererSurface is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:249:function_createAshaRendererSurfaceProjection	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api function:createAshaRendererSurfaceProjection is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
